Date,Open,High,Low,Close,Adj Close,Volume
2017-02-07,63.880001,64.160004,63.450001,63.570000,57.973671,4256000
2017-02-08,63.509998,64.910004,63.380001,64.769997,59.068031,4511000
2017-02-09,64.769997,66.540001,64.610001,66.410004,60.563656,7754800
2017-02-10,66.510002,66.959999,65.220001,65.730003,59.943520,5520800
2017-02-13,65.620003,65.699997,64.529999,64.809998,59.649002,4218200
2017-02-14,64.519997,65.660004,64.519997,65.650002,60.422108,5117100
2017-02-15,65.500000,65.949997,65.239998,65.750000,60.514141,3974000
2017-02-16,65.769997,65.849998,65.029999,65.199997,60.007938,3325000
2017-02-17,65.239998,65.900002,64.919998,65.790001,60.550964,4235400
2017-02-21,66.260002,66.389999,65.790001,66.209999,60.937527,4838600
2017-02-22,66.059998,66.279999,65.599998,65.940002,60.689014,3029400
2017-02-23,66.040001,66.150002,64.870003,64.980003,59.805466,4867900
2017-02-24,65.260002,66.639999,64.930000,66.510002,61.213631,6909000
2017-02-27,66.389999,67.080002,66.230003,66.910004,61.581787,6839200
2017-02-28,66.910004,66.910004,57.299999,58.770000,54.089981,45305400
2017-03-01,58.779999,59.330002,57.349998,57.830002,53.224842,22808000
2017-03-02,58.000000,58.520000,57.750000,57.950001,53.335285,10976600
2017-03-03,58.240002,58.279999,57.090000,57.349998,52.783066,9057200
2017-03-06,57.299999,57.349998,56.000000,56.099998,51.632603,11313400
2017-03-07,56.099998,56.430000,55.049999,55.139999,50.749050,13236500
2017-03-08,55.439999,55.549999,55.000000,55.020000,50.638599,9417300
2017-03-09,55.000000,55.349998,54.410000,55.200001,50.804268,10878100
2017-03-10,55.349998,55.880001,55.049999,55.360001,50.951530,7591300
2017-03-13,55.380001,55.610001,54.840000,55.189999,50.795067,7522200
2017-03-14,55.200001,55.369999,54.680000,54.750000,50.390110,6000100
2017-03-15,54.599998,54.709999,54.119999,54.570000,50.224445,8525500
2017-03-16,54.400002,54.950001,54.250000,54.590000,50.242844,6354100
2017-03-17,54.700001,54.779999,54.290001,54.290001,49.966740,14193800
2017-03-20,54.549999,54.639999,53.939999,54.369999,50.040367,9164000
2017-03-21,54.410000,54.459999,53.230000,53.389999,49.138405,9146700
2017-03-22,53.349998,53.669998,52.770000,53.580002,49.313278,5869000
2017-03-23,53.480000,53.639999,53.049999,53.139999,48.908321,5722400
2017-03-24,53.250000,53.349998,52.910000,53.119999,48.889912,4351800
2017-03-27,53.000000,53.750000,52.849998,53.330002,49.083187,7644400
2017-03-28,53.189999,53.680000,53.180000,53.599998,49.331680,4395800
2017-03-29,53.650002,55.580002,53.549999,55.150002,50.758255,9848600
2017-03-30,55.060001,55.410000,54.869999,55.250000,50.850285,4870200
2017-03-31,55.200001,55.770000,55.130001,55.189999,50.795067,7457800
2017-04-03,55.220001,55.230000,53.849998,54.029999,49.727444,6970900
2017-04-04,53.820000,53.990002,52.980000,53.430000,49.175228,6578300
2017-04-05,53.549999,53.840000,52.720001,52.750000,48.549374,6810800
2017-04-06,53.160000,54.130001,53.070000,53.570000,49.304073,8672400
2017-04-07,53.470001,53.790001,52.970001,53.240002,49.000359,5782100
2017-04-10,53.480000,54.340000,53.400002,53.790001,49.506557,4978100
2017-04-11,53.810001,53.900002,53.139999,53.709999,49.432922,4917500
2017-04-12,53.360001,53.529999,53.189999,53.400002,49.147610,4534800
2017-04-13,53.490002,53.639999,53.290001,53.389999,49.138405,5087400
2017-04-17,53.360001,53.680000,53.099998,53.680000,49.405315,4702400
2017-04-18,53.599998,53.820000,53.430000,53.599998,49.331680,4371000
2017-04-19,53.790001,54.380001,53.709999,53.889999,49.598591,5419600
2017-04-20,54.209999,54.880001,54.110001,54.639999,50.288868,5843200
2017-04-21,54.540001,55.130001,54.540001,54.779999,50.417721,5948300
2017-04-24,55.160000,55.290001,54.419998,54.820000,50.454533,5717900
2017-04-25,54.900002,55.160000,54.799999,55.150002,50.758255,4096700
2017-04-26,55.369999,56.290001,55.209999,55.980000,51.522152,6273500
2017-04-27,55.980000,56.169998,55.680000,56.090000,51.623405,3881200
2017-04-28,56.080002,56.080002,55.360001,55.849998,51.402512,8428000
2017-05-01,55.810001,56.000000,55.520000,55.770000,51.328884,5164200
2017-05-02,55.740002,56.340000,55.630001,56.160000,51.687824,4017100
2017-05-03,56.139999,57.540001,55.919998,57.340000,52.773857,7542800
2017-05-04,57.500000,57.680000,56.650002,57.290001,52.727848,5508800
2017-05-05,57.330002,57.580002,56.830002,57.320000,52.755451,4845500
2017-05-08,57.509998,57.549999,57.029999,57.299999,52.737045,4553800
2017-05-09,57.410000,58.650002,57.349998,58.080002,53.454937,8020700
2017-05-10,57.880001,58.490002,57.689999,58.410000,53.758656,6954300
